datetime,FR_price,UK_price,UK_price_eur,spread_eur
2025-01-02 21:00:00+00:00,117.89,72.081,84.33476999999999,-33.55523000000001
2025-01-02 22:00:00+00:00,118.56,73.047,85.46498999999999,-33.095010000000016
2025-01-02 23:00:00+00:00,103.88,83.622,97.83774,-6.042259999999999
2025-01-03 00:00:00+00:00,95.18,75.996,88.91532,-6.264680000000013
2025-01-03 01:00:00+00:00,89.94,57.003,66.69350999999999,-23.24649000000001
2025-01-03 02:00:00+00:00,87.67,71.485,83.63745,-4.0325500000000005
2025-01-03 03:00:00+00:00,84.06,63.672,74.49623999999999,-9.563760000000016
2025-01-03 04:00:00+00:00,92.25,59.419,69.52023,-22.729770000000002
2025-01-03 05:00:00+00:00,100.14,68.162,79.74954,-20.390460000000004
2025-01-03 06:00:00+00:00,119.27,70.409,82.37853,-36.89147
2025-01-03 07:00:00+00:00,127.28,69.038,80.77445999999999,-46.50554000000001
2025-01-03 08:00:00+00:00,132.97,54.874,64.20258,-68.76742
2025-01-03 09:00:00+00:00,130.52,59.687,69.83379,-60.68621000000002
2025-01-03 10:00:00+00:00,123.2,65.918,77.12406,-46.07594
2025-01-03 11:00:00+00:00,113.51,72.639,84.98763,-28.52237000000001
2025-01-03 12:00:00+00:00,107.6,62.919,73.61523,-33.98477
2025-01-03 13:00:00+00:00,105.88,67.407,78.86618999999999,-27.013810000000007
2025-01-03 14:00:00+00:00,110.22,62.257,72.84069,-37.379310000000004
2025-01-03 15:00:00+00:00,123.2,63.678,74.50326,-48.696740000000005
2025-01-03 16:00:00+00:00,141.2,81.666,95.54921999999999,-45.65078
2025-01-03 17:00:00+00:00,144.48,87.582,102.47093999999998,-42.009060000000005
2025-01-03 18:00:00+00:00,141.43,77.263,90.39771,-51.03229
2025-01-03 19:00:00+00:00,133.2,86.441,101.13597,-32.06402999999999
2025-01-03 20:00:00+00:00,119.9,81.306,95.12801999999999,-24.771980000000013
2025-01-03 21:00:00+00:00,123.58,72.678,85.03326,-38.54674
2025-01-03 22:00:00+00:00,126.09,79.623,93.15891,-32.93109
2025-01-03 23:00:00+00:00,109.06,87.47,102.33989999999999,-6.720100000000016
2025-01-04 00:00:00+00:00,101.0,69.961,81.85436999999999,-19.14563000000001
2025-01-04 01:00:00+00:00,95.53,80.625,94.33125,-1.198750000000004
2025-01-04 02:00:00+00:00,94.33,44.934,52.572779999999995,-41.757220000000004
2025-01-04 03:00:00+00:00,96.62,70.328,82.28376,-14.336240000000004
2025-01-04 04:00:00+00:00,102.63,62.531,73.16126999999999,-29.468730000000008
2025-01-04 05:00:00+00:00,110.89,57.876,67.71491999999999,-43.17508000000001
2025-01-04 06:00:00+00:00,120.25,59.895,70.07715,-50.17285
2025-01-04 07:00:00+00:00,128.39,42.687,49.94378999999999,-78.44621
2025-01-04 08:00:00+00:00,130.75,56.83,66.49109999999999,-64.25890000000001
2025-01-04 09:00:00+00:00,130.34,62.018,72.56106,-57.778940000000006
2025-01-04 10:00:00+00:00,128.29,72.091,84.34646999999998,-43.94353000000001
2025-01-04 11:00:00+00:00,130.03,57.688,67.49495999999999,-62.53504000000001
2025-01-04 12:00:00+00:00,129.85,57.285,67.02345,-62.82655
2025-01-04 13:00:00+00:00,136.4,61.878,72.39726,-64.00274
2025-01-04 14:00:00+00:00,138.89,75.431,88.25426999999999,-50.635729999999995
2025-01-04 15:00:00+00:00,133.52,72.877,85.26608999999999,-48.25391000000002
2025-01-04 16:00:00+00:00,136.78,67.927,79.47459,-57.305409999999995
2025-01-04 17:00:00+00:00,145.0,77.838,91.07045999999998,-53.92954000000002
2025-01-04 18:00:00+00:00,139.73,75.616,88.47072,-51.25927999999999
2025-01-04 19:00:00+00:00,130.49,83.162,97.29954000000001,-33.19046
2025-01-04 20:00:00+00:00,123.82,69.796,81.66132,-42.15867999999999
2025-01-04 21:00:00+00:00,119.23,72.218,84.49506,-34.73494000000001
2025-01-04 22:00:00+00:00,109.9,70.595,82.59615,-27.30385000000001
2025-01-04 23:00:00+00:00,101.77,60.457,70.73469,-31.035309999999996
2025-01-05 00:00:00+00:00,70.5,72.616,84.96072,14.460719999999995
2025-01-05 01:00:00+00:00,64.81,70.196,82.12931999999999,17.31931999999999
2025-01-05 02:00:00+00:00,46.7,65.933,77.14161,30.441609999999997
2025-01-05 03:00:00+00:00,43.87,61.876,72.39492,28.52492
2025-01-05 04:00:00+00:00,36.61,50.512,59.099039999999995,22.489039999999996
2025-01-05 05:00:00+00:00,34.04,56.903,66.57651,32.53651
2025-01-05 06:00:00+00:00,44.0,56.419,66.01022999999999,22.010229999999993
2025-01-05 07:00:00+00:00,51.27,52.169,61.03772999999999,9.767729999999986
2025-01-05 08:00:00+00:00,50.0,57.297,67.03748999999999,17.03748999999999
2025-01-05 09:00:00+00:00,49.81,62.393,72.99981,23.189809999999994
2025-01-05 10:00:00+00:00,43.05,75.358,88.16886,45.11886
2025-01-05 11:00:00+00:00,45.74,63.231,73.98027,28.240270000000002
2025-01-05 12:00:00+00:00,35.19,65.813,77.00121,41.81121
2025-01-05 13:00:00+00:00,30.0,65.297,76.39748999999999,46.39748999999999
2025-01-05 14:00:00+00:00,28.0,52.757,61.72568999999999,33.72568999999999
2025-01-05 15:00:00+00:00,35.22,70.035,81.94094999999999,46.72094999999999
2025-01-05 16:00:00+00:00,57.72,72.647,84.99699,27.276989999999998
2025-01-05 17:00:00+00:00,64.81,93.438,109.32245999999999,44.51245999999999
2025-01-05 18:00:00+00:00,59.06,73.3,85.761,26.700999999999993
2025-01-05 19:00:00+00:00,50.97,77.825,91.05525,40.08525
2025-01-05 20:00:00+00:00,48.89,75.135,87.90795,39.01795
2025-01-05 21:00:00+00:00,38.22,65.49,76.62329999999999,38.40329999999999
2025-01-05 22:00:00+00:00,20.55,82.874,96.96257999999999,76.41257999999999
2025-01-05 23:00:00+00:00,13.28,78.181,91.47176999999999,78.19176999999999
2025-01-06 00:00:00+00:00,8.35,79.575,93.10275,84.75275
2025-01-06 01:00:00+00:00,5.23,63.832,74.68343999999999,69.45343999999999
2025-01-06 02:00:00+00:00,3.52,80.115,93.73454999999998,90.21454999999999
2025-01-06 04:00:00+00:00,5.61,69.529,81.34893,75.73893
2025-01-06 05:00:00+00:00,11.27,80.792,94.52664,83.25664
2025-01-06 06:00:00+00:00,37.0,54.236,63.45611999999999,26.45611999999999
2025-01-06 07:00:00+00:00,58.15,57.057,66.75668999999999,8.606689999999993
2025-01-06 08:00:00+00:00,51.15,62.385,72.99045,21.840449999999997
2025-01-06 09:00:00+00:00,40.81,58.133,68.01561,27.205609999999993
2025-01-06 10:00:00+00:00,32.83,50.863,59.50971,26.67971
2025-01-06 11:00:00+00:00,31.28,65.383,76.49811,45.218109999999996
2025-01-06 12:00:00+00:00,28.6,58.254,68.15718,39.557179999999995
2025-01-06 13:00:00+00:00,26.95,72.681,85.03676999999999,58.08676999999999
2025-01-06 14:00:00+00:00,26.32,63.752,74.58984,48.269839999999995
2025-01-06 15:00:00+00:00,38.49,85.647,100.20699,61.71699
2025-01-06 16:00:00+00:00,67.5,68.899,80.61183,13.111829999999998
2025-01-06 17:00:00+00:00,88.34,74.155,86.76135,-1.5786500000000103
2025-01-06 18:00:00+00:00,79.66,84.348,98.68715999999999,19.027159999999995
2025-01-06 19:00:00+00:00,67.18,68.566,80.22222,13.042219999999986
2025-01-06 20:00:00+00:00,48.79,80.232,93.87143999999999,45.08143999999999
2025-01-06 21:00:00+00:00,48.02,88.297,103.30748999999999,55.287489999999984
2025-01-06 22:00:00+00:00,28.8,63.872,74.73024,45.93024
2025-01-06 23:00:00+00:00,20.88,76.643,89.67231,68.79231
2025-01-07 00:00:00+00:00,6.66,75.326,88.13141999999999,81.47142
2025-01-07 01:00:00+00:00,12.54,77.362,90.51353999999999,77.97353999999999
2025-01-07 02:00:00+00:00,5.59,58.997,69.02649,63.43648999999999
2025-01-07 03:00:00+00:00,0.4,56.189,65.74113,65.34112999999999
2025-01-07 04:00:00+00:00,12.49,69.01,80.7417,68.2517
2025-01-07 05:00:00+00:00,60.01,65.644,76.80348000000001,16.79348000000001
2025-01-07 06:00:00+00:00,97.56,64.165,75.07305000000001,-22.486949999999993
2025-01-07 07:00:00+00:00,115.0,64.359,75.30002999999999,-39.69997000000001
2025-01-07 08:00:00+00:00,105.18,56.147,65.69198999999999,-39.48801000000002
2025-01-07 09:00:00+00:00,93.49,64.019,74.90223,-18.587769999999992
2025-01-07 10:00:00+00:00,74.93,65.613,76.76720999999999,1.8372099999999847
2025-01-07 11:00:00+00:00,71.25,59.12,69.17039999999999,-2.0796000000000134
2025-01-07 12:00:00+00:00,73.12,81.679,95.56443,22.444429999999997
2025-01-07 13:00:00+00:00,79.76,72.683,85.03911000000001,5.279110000000003
2025-01-07 14:00:00+00:00,85.0,61.577,72.04508999999999,-12.954910000000012
2025-01-07 15:00:00+00:00,100.64,78.5,91.845,-8.795000000000002
2025-01-07 16:00:00+00:00,118.34,67.368,78.82055999999999,-39.51944000000002
2025-01-07 17:00:00+00:00,128.87,83.029,97.14392999999998,-31.72607000000002
2025-01-07 18:00:00+00:00,125.0,87.108,101.91636,-23.083640000000003
2025-01-07 19:00:00+00:00,107.24,71.847,84.06098999999999,-23.179010000000005
2025-01-07 20:00:00+00:00,100.55,86.12,100.7604,0.21040000000000703
2025-01-07 21:00:00+00:00,98.53,81.142,94.93614,-3.5938600000000065
2025-01-07 22:00:00+00:00,89.27,83.308,97.47036,8.200360000000003
2025-01-07 23:00:00+00:00,74.23,90.34,105.6978,31.467799999999997
2025-01-08 00:00:00+00:00,69.5,71.284,83.40228,13.902280000000005
2025-01-08 01:00:00+00:00,59.97,65.078,76.14126,16.171260000000004
2025-01-08 02:00:00+00:00,53.0,61.776,72.27792,19.277919999999995
2025-01-08 03:00:00+00:00,59.52,60.226,70.46441999999999,10.944419999999987
2025-01-08 04:00:00+00:00,70.2,64.218,75.13506,4.935059999999993
2025-01-08 05:00:00+00:00,97.41,65.997,77.21649,-20.193510000000003
2025-01-08 06:00:00+00:00,124.39,64.374,75.31757999999999,-49.07242000000001
2025-01-08 07:00:00+00:00,135.01,68.205,79.79984999999999,-55.21015
2025-01-08 08:00:00+00:00,131.32,61.691,72.17847,-59.14152999999999
2025-01-08 09:00:00+00:00,125.04,73.789,86.33313,-38.70687000000001
2025-01-08 10:00:00+00:00,104.46,61.151,71.54667,-32.91332999999999
2025-01-08 11:00:00+00:00,97.57,86.596,101.31732,3.747320000000002
2025-01-08 12:00:00+00:00,100.21,71.758,83.95685999999999,-16.253140000000002
2025-01-08 13:00:00+00:00,110.19,62.035,72.58094999999999,-37.60905000000001
2025-01-08 14:00:00+00:00,126.62,62.54,73.17179999999999,-53.448200000000014
2025-01-08 15:00:00+00:00,124.05,77.107,90.21518999999999,-33.834810000000004
2025-01-08 16:00:00+00:00,124.58,73.378,85.85226,-38.72774
2025-01-08 17:00:00+00:00,137.58,82.444,96.45948,-41.12052000000001
2025-01-08 18:00:00+00:00,131.0,81.625,95.50125,-35.49875
2025-01-08 19:00:00+00:00,124.81,77.83,91.0611,-33.748900000000006
2025-01-08 20:00:00+00:00,112.66,71.638,83.81646,-28.84353999999999
2025-01-08 21:00:00+00:00,111.9,65.721,76.89357,-35.00643000000001
2025-01-08 22:00:00+00:00,98.77,73.16,85.59719999999999,-13.17280000000001
2025-01-08 23:00:00+00:00,60.38,82.017,95.95988999999999,35.579889999999985
2025-01-09 00:00:00+00:00,49.9,74.96,87.70319999999998,37.80319999999998
2025-01-09 01:00:00+00:00,51.86,61.142,71.53614,19.676140000000004
2025-01-09 02:00:00+00:00,25.61,70.278,82.22526,56.615260000000006
2025-01-09 03:00:00+00:00,13.01,69.835,81.70694999999999,68.69694999999999
2025-01-09 04:00:00+00:00,30.29,57.764,67.58388,37.293879999999994
2025-01-09 05:00:00+00:00,60.08,64.498,75.46266,15.382660000000001
2025-01-09 06:00:00+00:00,90.79,62.626,73.27242,-17.51758000000001
2025-01-09 07:00:00+00:00,100.99,52.444,61.35948,-39.63052
2025-01-09 08:00:00+00:00,102.44,64.45,75.4065,-27.033500000000004
2025-01-09 09:00:00+00:00,97.45,66.647,77.97699,-19.473010000000002
2025-01-09 10:00:00+00:00,90.41,71.933,84.16161,-6.2483900000000006
2025-01-09 11:00:00+00:00,94.75,73.265,85.72005,-9.02995
2025-01-09 12:00:00+00:00,84.19,55.731,65.20527,-18.98473
2025-01-09 13:00:00+00:00,80.89,61.39,71.8263,-9.063699999999997
2025-01-09 14:00:00+00:00,88.11,75.228,88.01675999999999,-0.09324000000000865
2025-01-09 15:00:00+00:00,109.4,77.357,90.50769,-18.89231000000001
2025-01-09 16:00:00+00:00,131.62,79.286,92.76462,-38.85538000000001
2025-01-09 17:00:00+00:00,135.73,107.554,125.83818,-9.891819999999996
2025-01-09 18:00:00+00:00,135.01,82.407,96.41618999999999,-38.593810000000005
2025-01-09 19:00:00+00:00,120.36,87.497,102.37149,-17.988510000000005
2025-01-09 20:00:00+00:00,105.8,86.045,100.67264999999999,-5.127350000000007
2025-01-09 21:00:00+00:00,101.43,83.051,97.16967,-4.26033000000001
2025-01-09 22:00:00+00:00,94.26,74.21,86.82569999999998,-7.434300000000022
2025-01-09 23:00:00+00:00,86.82,81.237,95.04728999999999,8.227289999999996
2025-01-10 00:00:00+00:00,80.25,67.065,78.46605,-1.7839500000000044
2025-01-10 01:00:00+00:00,72.09,69.213,80.97921,8.889209999999991
2025-01-10 02:00:00+00:00,69.94,65.01,76.0617,6.121700000000004
2025-01-10 03:00:00+00:00,70.07,67.408,78.86735999999999,8.797359999999998
2025-01-10 04:00:00+00:00,85.06,83.352,97.52184,12.461839999999995
2025-01-10 05:00:00+00:00,101.8,48.33,56.546099999999996,-45.2539
2025-01-10 06:00:00+00:00,126.12,67.651,79.15167,-46.96833000000001
2025-01-10 07:00:00+00:00,140.33,48.686,56.962619999999994,-83.36738000000003
2025-01-10 08:00:00+00:00,137.22,57.812,67.64004,-69.57996
2025-01-10 09:00:00+00:00,123.57,70.872,82.92023999999999,-40.64976
2025-01-10 10:00:00+00:00,113.59,63.782,74.62494,-38.96506000000001
2025-01-10 11:00:00+00:00,107.43,56.213,65.76921,-41.660790000000006
2025-01-10 12:00:00+00:00,105.01,61.03,71.40509999999999,-33.604900000000015
2025-01-10 13:00:00+00:00,110.01,74.329,86.96492999999998,-23.045070000000024
2025-01-10 14:00:00+00:00,128.69,65.265,76.36005,-52.32995
2025-01-10 15:00:00+00:00,135.57,74.979,87.72542999999999,-47.844570000000004
2025-01-10 16:00:00+00:00,142.72,75.53,88.3701,-54.349900000000005
2025-01-10 17:00:00+00:00,144.28,71.519,83.67723,-60.60277000000001
2025-01-10 18:00:00+00:00,141.27,94.991,111.13946999999999,-30.13053000000002
2025-01-10 19:00:00+00:00,134.83,83.484,97.67627999999999,-37.15372000000002
2025-01-10 20:00:00+00:00,122.51,62.212,72.78804,-49.72196000000001
2025-01-10 21:00:00+00:00,119.79,79.331,92.81727,-26.972730000000013
2025-01-10 22:00:00+00:00,112.0,71.438,83.58246,-28.417540000000002
2025-01-10 23:00:00+00:00,112.0,81.985,95.92245,-16.077550000000002
2025-01-11 00:00:00+00:00,100.61,63.907,74.77118999999999,-25.83881000000001
2025-01-11 01:00:00+00:00,96.32,67.19,78.61229999999999,-17.707700000000003
2025-01-11 02:00:00+00:00,92.02,69.932,81.82043999999999,-10.199560000000005
2025-01-11 03:00:00+00:00,90.82,70.679,82.69443,-8.125569999999996
2025-01-11 04:00:00+00:00,92.16,52.232,61.111439999999995,-31.048560000000002
2025-01-11 05:00:00+00:00,95.46,57.592,67.38264,-28.07736
2025-01-11 06:00:00+00:00,104.07,55.361,64.77237,-39.29763
2025-01-11 07:00:00+00:00,115.85,53.361,62.43236999999999,-53.41763
2025-01-11 08:00:00+00:00,118.19,72.711,85.07186999999999,-33.11813000000001
2025-01-11 09:00:00+00:00,114.24,62.4,73.008,-41.232
2025-01-11 10:00:00+00:00,100.58,50.181,58.711769999999994,-41.868230000000004
2025-01-11 11:00:00+00:00,97.14,69.177,80.93709,-16.202910000000003
2025-01-11 12:00:00+00:00,93.15,80.73,94.4541,1.3040999999999912
2025-01-11 13:00:00+00:00,95.74,74.152,86.75784,-8.982159999999993
2025-01-11 14:00:00+00:00,105.05,55.953,65.46501,-39.58498999999999
2025-01-11 15:00:00+00:00,113.29,66.373,77.65641,-35.63359000000001
2025-01-11 16:00:00+00:00,120.97,82.301,96.29217,-24.67783
2025-01-11 17:00:00+00:00,123.86,68.07,79.64189999999999,-44.21810000000001
2025-01-11 18:00:00+00:00,123.55,78.39,91.71629999999999,-31.833700000000007
2025-01-11 19:00:00+00:00,119.95,81.61,95.4837,-24.466300000000004
2025-01-11 20:00:00+00:00,116.2,67.997,79.55649,-36.643510000000006
2025-01-11 21:00:00+00:00,113.27,74.363,87.00470999999999,-26.265290000000007
2025-01-11 22:00:00+00:00,106.1,47.802,55.92834,-50.171659999999996
2025-01-11 23:00:00+00:00,110.36,63.97,74.8449,-35.515100000000004
2025-01-12 00:00:00+00:00,97.57,68.227,79.82559,-17.744409999999988
2025-01-12 01:00:00+00:00,90.0,58.125,68.00625,-21.993750000000006
2025-01-12 02:00:00+00:00,85.91,78.952,92.37383999999999,6.4638399999999905
2025-01-12 03:00:00+00:00,85.0,52.312,61.20504,-23.794960000000003
2025-01-12 04:00:00+00:00,85.7,58.314,68.22738,-17.472620000000006
2025-01-12 05:00:00+00:00,90.13,61.314,71.73738,-18.392619999999994
2025-01-12 06:00:00+00:00,101.75,70.691,82.70846999999999,-19.04153000000001
2025-01-12 07:00:00+00:00,114.97,47.1,55.107,-59.863
2025-01-12 08:00:00+00:00,120.07,67.893,79.43481,-40.635189999999994
2025-01-12 09:00:00+00:00,117.77,59.242,69.31313999999999,-48.456860000000006
2025-01-12 10:00:00+00:00,105.61,52.416,61.326719999999995,-44.283280000000005
2025-01-12 11:00:00+00:00,102.99,65.531,76.67127,-26.318729999999988
2025-01-12 12:00:00+00:00,99.61,65.345,76.45365,-23.156350000000003
2025-01-12 13:00:00+00:00,95.4,61.091,71.47646999999999,-23.923530000000014
2025-01-12 14:00:00+00:00,101.24,68.666,80.33922,-20.900779999999997
2025-01-12 15:00:00+00:00,109.56,67.165,78.58305,-30.976950000000002
2025-01-12 16:00:00+00:00,120.61,73.074,85.49658,-35.113420000000005
2025-01-12 17:00:00+00:00,146.66,79.029,92.46392999999999,-54.196070000000006
2025-01-12 18:00:00+00:00,138.07,87.528,102.40776,-35.66224
2025-01-12 19:00:00+00:00,124.0,65.51,76.6467,-47.353300000000004
2025-01-12 20:00:00+00:00,123.67,92.477,108.19809,-15.471910000000008
2025-01-12 21:00:00+00:00,116.73,59.223,69.29091,-47.43909000000001
2025-01-12 22:00:00+00:00,114.9,72.518,84.84606,-30.05394000000001
2025-01-12 23:00:00+00:00,112.39,76.872,89.94023999999999,-22.449760000000012
2025-01-13 00:00:00+00:00,105.07,75.495,88.32915,-16.740849999999995
2025-01-13 01:00:00+00:00,104.46,66.126,77.36742,-27.092579999999998
2025-01-13 02:00:00+00:00,100.37,67.227,78.65559,-21.71441
2025-01-13 03:00:00+00:00,100.0,62.809,73.48652999999999,-26.513470000000012
2025-01-13 04:00:00+00:00,109.13,60.12,70.34039999999999,-38.78960000000001
2025-01-13 05:00:00+00:00,127.14,70.065,81.97604999999999,-45.163950000000014
2025-01-13 06:00:00+00:00,150.16,65.017,76.06988999999999,-74.09011000000001
2025-01-13 07:00:00+00:00,186.0,56.044,65.57148,-120.42852
2025-01-13 08:00:00+00:00,146.5,68.784,80.47728000000001,-66.02271999999999
2025-01-13 09:00:00+00:00,128.38,64.619,75.60423,-52.775769999999994
2025-01-13 10:00:00+00:00,116.13,69.771,81.63207,-34.49793
2025-01-13 11:00:00+00:00,105.69,69.872,81.75023999999999,-23.939760000000007
2025-01-13 12:00:00+00:00,100.81,60.121,70.34157,-30.468429999999998
2025-01-13 13:00:00+00:00,104.91,64.411,75.36086999999999,-29.549130000000005
2025-01-13 14:00:00+00:00,112.59,77.086,90.19062,-22.399380000000008
2025-01-13 15:00:00+00:00,126.64,78.13,91.4121,-35.227900000000005
2025-01-13 16:00:00+00:00,148.7,74.998,87.74766,-60.95233999999999
2025-01-13 17:00:00+00:00,157.07,77.67,90.87389999999999,-66.1961
2025-01-13 18:00:00+00:00,158.39,88.061,103.03137,-55.35862999999999
2025-01-13 19:00:00+00:00,141.32,73.68,86.2056,-55.11439999999999
2025-01-13 20:00:00+00:00,122.59,82.789,96.86313,-25.726870000000005
2025-01-13 21:00:00+00:00,121.41,76.222,89.17973999999998,-32.230260000000015
2025-01-13 22:00:00+00:00,120.1,74.99,87.7383,-32.3617
2025-01-13 23:00:00+00:00,122.19,83.956,98.22852,-23.961479999999995
2025-01-14 00:00:00+00:00,117.67,79.851,93.42567,-24.244330000000005
2025-01-14 01:00:00+00:00,114.53,77.616,90.81071999999999,-23.719280000000012
2025-01-14 02:00:00+00:00,112.2,79.336,92.82311999999999,-19.376880000000014
2025-01-14 04:00:00+00:00,114.34,70.29,82.2393,-32.1007
2025-01-14 05:00:00+00:00,138.52,60.786,71.11962,-67.40038000000001
2025-01-14 06:00:00+00:00,161.02,64.754,75.76218,-85.25782000000001
2025-01-14 07:00:00+00:00,186.54,60.546,70.83882,-115.70118
2025-01-14 08:00:00+00:00,152.47,62.363,72.96471,-79.50529
2025-01-14 09:00:00+00:00,133.76,66.922,78.29874,-55.461259999999996
2025-01-14 10:00:00+00:00,114.53,56.722,66.36474,-48.16526
2025-01-14 11:00:00+00:00,112.37,81.574,95.44157999999999,-16.928420000000017
2025-01-14 12:00:00+00:00,111.63,58.705,68.68485,-42.94515
2025-01-14 13:00:00+00:00,116.44,59.179,69.23943,-47.20057
2025-01-14 14:00:00+00:00,129.11,80.372,94.03523999999999,-35.074760000000026
2025-01-14 15:00:00+00:00,145.13,79.58,93.1086,-52.0214
2025-01-14 16:00:00+00:00,169.66,80.158,93.78486,-75.87514
2025-01-14 17:00:00+00:00,188.31,81.759,95.65803,-92.65197
2025-01-14 18:00:00+00:00,189.54,77.741,90.95697,-98.58303
2025-01-14 19:00:00+00:00,154.0,71.235,83.34495,-70.65505
2025-01-14 20:00:00+00:00,127.62,79.019,92.45223,-35.167770000000004
2025-01-14 21:00:00+00:00,135.31,72.422,84.73374,-50.576260000000005
2025-01-14 22:00:00+00:00,122.27,84.533,98.90361,-23.366389999999996
2025-01-14 23:00:00+00:00,119.33,73.989,86.56713,-32.76286999999999
2025-01-15 00:00:00+00:00,122.4,66.643,77.97231,-44.42769000000001
2025-01-15 01:00:00+00:00,118.6,68.536,80.18712,-38.41288
2025-01-15 02:00:00+00:00,109.76,72.196,84.46932,-25.29068000000001
2025-01-15 03:00:00+00:00,111.77,62.243,72.82431,-38.94569
2025-01-15 04:00:00+00:00,118.13,58.257,68.16068999999999,-49.96931000000001
2025-01-15 05:00:00+00:00,135.56,65.218,76.30506,-59.254940000000005
2025-01-15 06:00:00+00:00,192.04,64.12,75.0204,-117.0196
2025-01-15 07:00:00+00:00,275.0,57.532,67.31244,-207.68756000000002
2025-01-15 08:00:00+00:00,250.0,57.819,67.64823,-182.35177
2025-01-15 09:00:00+00:00,179.56,64.017,74.89988999999998,-104.66011000000002
2025-01-15 10:00:00+00:00,169.1,51.683,60.46910999999999,-108.63089
2025-01-15 11:00:00+00:00,166.26,53.575,62.68275,-103.57724999999999
2025-01-15 12:00:00+00:00,156.64,61.005,71.37585,-85.26414999999999
2025-01-15 13:00:00+00:00,143.49,67.185,78.60645,-64.88355000000001
2025-01-15 14:00:00+00:00,140.65,73.595,86.10615,-54.543850000000006
2025-01-15 15:00:00+00:00,135.0,85.05,99.50849999999998,-35.491500000000016
2025-01-15 16:00:00+00:00,191.02,82.027,95.97158999999999,-95.04841000000002
2025-01-15 17:00:00+00:00,221.91,75.452,88.27883999999999,-133.63116000000002
2025-01-15 18:00:00+00:00,215.0,77.687,90.89379,-124.10621
2025-01-15 19:00:00+00:00,168.78,70.392,82.35864,-86.42136
2025-01-15 20:00:00+00:00,150.97,78.265,91.57005,-59.399950000000004
2025-01-15 21:00:00+00:00,138.77,75.53,88.3701,-50.39990000000002
